id,feed_rate_kg_hr,reactor_temp_c,reduction_time_min,grind_micron,h2_recycle,heat_recovery,condenser_mode,oxygen_kg_hr,power_kw,h2_loss_kg_hr,complexity_score,thermal_margin_c,conversion,robustness_score,yield_retention,worst_oxygen_kg_hr,worst_thermal_margin_c,max_power_kw,max_h2_loss_kg_hr,rank_score,pareto
candidate_0516,10.0,950.0,60.0,100.0,False,False,low,0.16711826618181813,29.769999999999996,0.09,1.0,140.0,0.5374545454545454,0.7605762376875915,0.82,0.13703697826909086,134.6,34.45719999999999,0.1215,-4.0961330816373716,False
candidate_0517,10.0,950.0,60.0,100.0,False,False,nominal,0.18342248727272725,29.9,0.09,1.2,140.0,0.5374545454545454,0.7607131482044527,0.82,0.15040643956363633,134.6,34.587199999999996,0.1215,-4.099472120513766,False
candidate_0518,10.0,950.0,60.0,100.0,False,False,high,0.1936126254545454,30.069999999999997,0.09,1.45,140.0,0.5374545454545454,0.7608903988336979,0.82,0.15876235287272722,134.6,34.7572,0.1215,-4.127405665632822,False
candidate_0519,10.0,950.0,60.0,100.0,False,True,low,0.16711826618181813,29.349999999999994,0.09,1.5,140.0,0.5374545454545454,0.7601256224941064,0.82,0.13703697826909086,134.6,34.03719999999999,0.1215,-4.06116394290825,False
candidate_0520,10.0,950.0,60.0,100.0,False,True,nominal,0.18342248727272725,29.479999999999997,0.09,1.7,140.0,0.5374545454545454,0.7602664706769184,0.82,0.15040643956363633,134.6,34.167199999999994,0.1215,-4.064497469052314,False
candidate_0521,10.0,950.0,60.0,100.0,False,True,high,0.1936126254545454,29.649999999999995,0.09,1.95,140.0,0.5374545454545454,0.7604487931592485,0.82,0.15876235287272722,134.6,34.337199999999996,0.1215,-4.092423913577051,False
candidate_0522,10.0,950.0,60.0,100.0,True,False,low,0.16711826618181813,29.469999999999995,0.024,1.7,140.0,0.5374545454545454,0.7739445692075146,0.82,0.13703697826909086,134.6,34.157199999999996,0.032400000000000005,-4.013417417509479,True
candidate_0523,10.0,950.0,60.0,100.0,True,False,nominal,0.18342248727272725,29.599999999999998,0.024,1.9,140.0,0.5374545454545454,0.7740842751842751,0.82,0.15040643956363633,134.6,34.2872,0.032400000000000005,-4.016752542742014,True
candidate_0524,10.0,950.0,60.0,100.0,True,False,high,0.1936126254545454,29.769999999999996,0.024,2.15,140.0,0.5374545454545454,0.7742651265764802,0.82,0.15876235287272722,134.6,34.4572,0.032400000000000005,-4.044681046792927,True
candidate_0525,10.0,950.0,60.0,100.0,True,True,low,0.16711826618181813,29.049999999999994,0.024,2.2,140.0,0.5374545454545454,0.7734846659364731,0.82,0.13703697826909086,134.6,33.737199999999994,0.032400000000000005,-3.9784612820889365,True
candidate_0526,10.0,950.0,60.0,100.0,True,True,nominal,0.18342248727272725,29.179999999999996,0.024,2.4000000000000004,140.0,0.5374545454545454,0.7736284316779862,0.82,0.15040643956363633,134.6,33.8672,0.032400000000000005,-3.9817907236508185,True
candidate_0527,10.0,950.0,60.0,100.0,True,True,high,0.1936126254545454,29.349999999999994,0.024,2.6500000000000004,140.0,0.5374545454545454,0.7738145113829953,0.82,0.15876235287272722,134.6,34.0372,0.032400000000000005,-4.009711908063805,True
candidate_0528,10.0,950.0,60.0,200.0,False,False,low,0.14583677423376623,28.519999999999996,0.09,1.0,140.0,0.469012987012987,0.7591960913482652,0.8199999999999997,0.11958615487168828,134.6,33.20719999999999,0.1215,-3.9198845687981425,False
candidate_0529,10.0,950.0,60.0,200.0,False,False,nominal,0.1600647522077922,28.65,0.09,1.2,140.0,0.469012987012987,0.759345237717489,0.8199999999999998,0.13125309681038957,134.6,33.337199999999996,0.1215,-3.9277742123383717,False
candidate_0530,10.0,950.0,60.0,200.0,False,False,high,0.16895723844155844,28.819999999999997,0.09,1.45,140.0,0.469012987012987,0.7595382450458785,0.8199999999999998,0.1385449355220779,134.6,33.5072,0.1215,-3.9585405323643403,False
candidate_0531,10.0,950.0,60.0,200.0,False,True,low,0.14583677423376623,28.099999999999994,0.09,1.5,140.0,0.469012987012987,0.7587048024731298,0.8199999999999997,0.11958615487168828,134.6,32.78719999999999,0.1215,-3.8849723732233317,False
candidate_0532,10.0,950.0,60.0,200.0,False,True,nominal,0.1600647522077922,28.229999999999997,0.09,1.7,140.0,0.469012987012987,0.7588584302107151,0.8199999999999998,0.13125309681038957,134.6,32.917199999999994,0.1215,-3.8928557428478556,False
candidate_0533,10.0,950.0,60.0,200.0,False,True,high,0.16895723844155844,28.399999999999995,0.09,1.95,140.0,0.469012987012987,0.7590572058614311,0.8199999999999998,0.1385449355220779,134.6,33.087199999999996,0.1215,-3.9236139872225673,False
candidate_0534,10.0,950.0,60.0,200.0,True,False,low,0.14583677423376623,28.219999999999995,0.024,1.7,140.0,0.469012987012987,0.7725355518330004,0.8199999999999997,0.11958615487168828,134.6,32.907199999999996,0.032400000000000005,-3.837209324119513,True
candidate_0535,10.0,950.0,60.0,200.0,True,False,nominal,0.1600647522077922,28.349999999999998,0.024,1.9,140.0,0.469012987012987,0.7726878787878788,0.8199999999999998,0.13125309681038957,134.6,33.0372,0.032400000000000005,-3.845094514839827,True
candidate_0536,10.0,950.0,60.0,200.0,True,False,high,0.16895723844155844,28.519999999999996,0.024,2.15,140.0,0.469012987012987,0.772884980237154,0.8199999999999998,0.1385449355220779,134.6,33.2072,0.032400000000000005,-3.8758551030965553,True
candidate_0537,10.0,950.0,60.0,200.0,True,True,low,0.14583677423376623,27.799999999999994,0.024,2.2,140.0,0.469012987012987,0.7720336821451927,0.8199999999999997,0.11958615487168828,134.6,32.487199999999994,0.032400000000000005,-3.8023119416824436,True
candidate_0538,10.0,950.0,60.0,200.0,True,True,nominal,0.1600647522077922,27.929999999999996,0.024,2.4000000000000004,140.0,0.469012987012987,0.7721906356801094,0.8199999999999998,0.13125309681038957,134.6,32.6172,0.032400000000000005,-3.8101906551907034,True
candidate_0539,10.0,950.0,60.0,200.0,True,True,high,0.16895723844155844,28.099999999999994,0.024,2.6500000000000004,140.0,0.469012987012987,0.7723936913620186,0.8199999999999998,0.1385449355220779,134.6,32.7872,0.032400000000000005,-3.8409429075217445,True
candidate_0540,10.0,1050.0,30.0,50.0,False,False,low,0.1487160349090909,34.53,0.09,1.0,40.0,0.4782727272727273,0.6483615257703006,0.8199999999999997,0.12194714862545451,34.6,39.721199999999996,0.1215,-5.150518587121579,False
candidate_0541,10.0,1050.0,30.0,50.0,False,False,nominal,0.16322491636363637,34.660000000000004,0.09,1.2,40.0,0.4782727272727273,0.6484743015848036,0.82,0.1338444314181818,34.6,39.8512,0.1215,-5.157841161781276,False
candidate_0542,10.0,1050.0,30.0,50.0,False,False,high,0.17229296727272728,34.830000000000005,0.09,1.45,40.0,0.4782727272727273,0.6486205073995772,0.8199999999999998,0.14128023316363633,34.6,40.0212,0.1215,-5.188286761640592,False
candidate_0543,10.0,1050.0,30.0,50.0,False,True,low,0.1487160349090909,34.11,0.09,1.5,40.0,0.4782727272727273,0.6479912982063378,0.8199999999999997,0.12194714862545451,34.6,39.301199999999994,0.1215,-5.115436905711126,False
candidate_0544,10.0,1050.0,30.0,50.0,False,True,nominal,0.16322491636363637,34.24,0.09,1.7,40.0,0.4782727272727273,0.6481068630227509,0.82,0.1338444314181818,34.6,39.4312,0.1215,-5.122755575768148,False
candidate_0545,10.0,1050.0,30.0,50.0,False,True,high,0.17229296727272728,34.410000000000004,0.09,1.95,40.0,0.4782727272727273,0.6482566686921525,0.8199999999999998,0.14128023316363633,34.6,39.6012,0.1215,-5.153196135830987,False
candidate_0546,10.0,1050.0,30.0,50.0,True,False,low,0.1487160349090909,34.230000000000004,0.024,1.7,40.0,0.4782727272727273,0.6617868934746234,0.8199999999999997,0.12194714862545451,34.6,39.4212,0.032400000000000005,-5.067723072335528,False
candidate_0547,10.0,1050.0,30.0,50.0,True,False,nominal,0.16322491636363637,34.36000000000001,0.024,1.9,40.0,0.4782727272727273,0.6619016509683564,0.82,0.1338444314181818,34.6,39.5512,0.032400000000000005,-5.075042872644302,False
candidate_0548,10.0,1050.0,30.0,50.0,True,False,high,0.17229296727272728,34.53000000000001,0.024,2.15,40.0,0.4782727272727273,0.6620504146591897,0.8199999999999998,0.14128023316363633,34.6,39.7212,0.032400000000000005,-5.105484891477136,False
candidate_0549,10.0,1050.0,30.0,50.0,True,True,low,0.1487160349090909,33.81,0.024,2.2,40.0,0.4782727272727273,0.6614101072840202,0.8199999999999997,0.12194714862545451,34.6,39.0012,0.032400000000000005,-5.032650573002372,False
candidate_0550,10.0,1050.0,30.0,50.0,True,True,nominal,0.16322491636363637,33.940000000000005,0.024,2.4000000000000004,40.0,0.4782727272727273,0.6615277280762843,0.82,0.1338444314181818,34.6,39.1312,0.032400000000000005,-5.0399663646932025,False
candidate_0551,10.0,1050.0,30.0,50.0,True,True,high,0.17229296727272728,34.11000000000001,0.024,2.6500000000000004,40.0,0.4782727272727273,0.6616801870952267,0.8199999999999998,0.14128023316363633,34.6,39.3012,0.032400000000000005,-5.070403210066684,False
candidate_0552,10.0,1050.0,30.0,100.0,False,False,low,0.1487160349090909,32.03,0.09,1.0,40.0,0.4782727272727273,0.6460146816273884,0.8199999999999997,0.12194714862545451,34.6,37.221199999999996,0.1215,-4.703804168921656,False
candidate_0553,10.0,1050.0,30.0,100.0,False,False,nominal,0.16322491636363637,32.16,0.09,1.2,40.0,0.4782727272727273,0.6461457108397406,0.82,0.1338444314181818,34.6,37.3512,0.1215,-4.711101188824363,False
candidate_0554,10.0,1050.0,30.0,100.0,False,False,high,0.17229296727272728,32.33,0.09,1.45,40.0,0.4782727272727273,0.6463154667616466,0.8199999999999998,0.14128023316363633,34.6,37.5212,0.1215,-4.7415138185336945,False
candidate_0555,10.0,1050.0,30.0,100.0,False,True,low,0.1487160349090909,31.61,0.09,1.5,40.0,0.4782727272727273,0.6455839908097105,0.8199999999999997,0.12194714862545451,34.6,36.801199999999994,0.1215,-4.668807136066405,False
candidate_0556,10.0,1050.0,30.0,100.0,False,True,nominal,0.16322491636363637,31.739999999999995,0.09,1.7,40.0,0.4782727272727273,0.6457185178820339,0.82,0.1338444314181818,34.6,36.9312,0.1215,-4.676099258965151,False
candidate_0557,10.0,1050.0,30.0,100.0,False,True,high,0.17229296727272728,31.909999999999997,0.09,1.95,40.0,0.4782727272727273,0.6458927839979234,0.8199999999999998,0.14128023316363633,34.6,37.1012,0.1215,-4.7065055744029065,False
candidate_0558,10.0,1050.0,30.0,100.0,True,False,low,0.1487160349090909,31.73,0.024,1.7,40.0,0.4782727272727273,0.6593970976706873,0.8199999999999997,0.12194714862545451,34.6,36.9212,0.032400000000000005,-4.621068786461038,False
candidate_0559,10.0,1050.0,30.0,100.0,True,False,nominal,0.16322491636363637,31.859999999999996,0.024,1.9,40.0,0.4782727272727273,0.6595306111967127,0.82,0.1338444314181818,34.6,37.0512,0.032400000000000005,-4.628362328324601,False
candidate_0560,10.0,1050.0,30.0,100.0,True,False,high,0.17229296727272728,32.03,0.024,2.15,40.0,0.4782727272727273,0.6597035705162773,0.8199999999999998,0.14128023316363633,34.6,37.2212,0.032400000000000005,-4.658770473277212,False
candidate_0561,10.0,1050.0,30.0,100.0,True,True,low,0.1487160349090909,31.31,0.024,2.2,40.0,0.4782727272727273,0.6589581690427107,0.8199999999999997,0.12194714862545451,34.6,36.5012,0.032400000000000005,-4.586083286540205,False
candidate_0562,10.0,1050.0,30.0,100.0,True,True,nominal,0.16322491636363637,31.439999999999994,0.024,2.4000000000000004,40.0,0.4782727272727273,0.659095281054823,0.82,0.1338444314181818,34.6,36.6312,0.032400000000000005,-4.593371790523246,False
candidate_0563,10.0,1050.0,30.0,100.0,True,True,high,0.17229296727272728,31.61,0.024,2.6500000000000004,40.0,0.4782727272727273,0.6592728796985994,0.8199999999999998,0.14128023316363633,34.6,36.8012,0.032400000000000005,-4.623773440421961,False
candidate_0564,10.0,1050.0,30.0,200.0,False,False,low,0.1318160265974026,30.779999999999998,0.09,1.0,40.0,0.4239220779220779,0.644698298777246,0.8199999999999997,0.1080891418098701,34.6,35.971199999999996,0.1215,-4.517827123197569,False
candidate_0565,10.0,1050.0,30.0,200.0,False,False,nominal,0.14467612675324676,30.91,0.09,1.2,40.0,0.4239220779220779,0.6448401631978145,0.8199999999999998,0.11863442393766233,34.6,36.1012,0.1215,-4.528736292665917,False
candidate_0566,10.0,1050.0,30.0,200.0,False,False,high,0.15271368935064936,31.08,0.09,1.45,40.0,0.4239220779220779,0.6450238875238874,0.8199999999999997,0.12522522526753244,34.6,36.2712,0.1215,-4.561396440895128,False
candidate_0567,10.0,1050.0,30.0,200.0,False,True,low,0.1318160265974026,30.359999999999996,0.09,1.5,40.0,0.4239220779220779,0.6442316644707948,0.8199999999999997,0.1080891418098701,34.6,35.551199999999994,0.1215,-4.482880411226601,False
candidate_0568,10.0,1050.0,30.0,200.0,False,True,nominal,0.14467612675324676,30.49,0.09,1.7,40.0,0.4239220779220779,0.6443774726603522,0.8199999999999998,0.11863442393766233,34.6,35.6812,0.1215,-4.493784059418363,False
candidate_0569,10.0,1050.0,30.0,200.0,False,True,high,0.15271368935064936,30.659999999999997,0.09,1.95,40.0,0.4239220779220779,0.6445662792306628,0.8199999999999997,0.12522522526753244,34.6,35.8512,0.1215,-4.526437092505642,False
candidate_0570,10.0,1050.0,30.0,200.0,True,False,low,0.1318160265974026,30.479999999999997,0.024,1.7,40.0,0.4239220779220779,0.6580551896921973,0.8199999999999997,0.1080891418098701,34.6,35.6712,0.032400000000000005,-4.435127475916637,False
candidate_0571,10.0,1050.0,30.0,200.0,True,False,nominal,0.14467612675324676,30.61,0.024,1.9,40.0,0.4239220779220779,0.6581998544741765,0.8199999999999998,0.11863442393766233,34.6,35.8012,0.032400000000000005,-4.44603272487901,False
candidate_0572,10.0,1050.0,30.0,200.0,True,False,high,0.15271368935064936,30.779999999999998,0.024,2.15,40.0,0.4239220779220779,0.6583871876661349,0.8199999999999997,0.12522522526753244,34.6,35.9712,0.032400000000000005,-4.478687820695981,False
candidate_0573,10.0,1050.0,30.0,200.0,True,True,low,0.1318160265974026,30.059999999999995,0.024,2.2,40.0,0.4239220779220779,0.657579259662493,0.8199999999999997,0.1080891418098701,34.6,35.2512,0.032400000000000005,-4.400193777958223,False
candidate_0574,10.0,1050.0,30.0,200.0,True,True,nominal,0.14467612675324676,30.189999999999998,0.024,2.4000000000000004,40.0,0.4239220779220779,0.6577279863892318,0.8199999999999998,0.11863442393766233,34.6,35.3812,0.032400000000000005,-4.411093340197932,False
candidate_0575,10.0,1050.0,30.0,200.0,True,True,high,0.15271368935064936,30.359999999999996,0.024,2.6500000000000004,40.0,0.4239220779220779,0.6579205533596837,0.8199999999999997,0.12522522526753244,34.6,35.5512,0.032400000000000005,-4.443741108725013,False
candidate_0576,10.0,1050.0,45.0,50.0,False,False,low,0.18420605236363638,34.800000000000004,0.09,1.0,40.0,0.592409090909091,0.6485948101706722,0.8199999999999997,0.1510489629381818,34.6,39.9912,0.1215,-5.1207139505610595,False
candidate_0577,10.0,1050.0,45.0,50.0,False,False,nominal,0.20217737454545456,34.93000000000001,0.09,1.2,40.0,0.592409090909091,0.6487058460355055,0.82,0.16578544712727272,34.6,40.1212,0.1215,-5.1204215915502935,False
candidate_0578,10.0,1050.0,45.0,50.0,False,False,high,0.21340945090909091,35.10000000000001,0.09,1.45,40.0,0.592409090909091,0.6488498057498058,0.82,0.17499574974545454,34.6,40.2912,0.1215,-5.1461094799502725,False
candidate_0579,10.0,1050.0,45.0,50.0,False,True,low,0.18420605236363638,34.38,0.09,1.5,40.0,0.592409090909091,0.6482303400497118,0.8199999999999997,0.1510489629381818,34.6,39.5712,0.1215,-5.085624208730404,False
candidate_0580,10.0,1050.0,45.0,50.0,False,True,nominal,0.20217737454545456,34.510000000000005,0.09,1.7,40.0,0.592409090909091,0.6483441002315242,0.82,0.16578544712727272,34.6,39.7012,0.1215,-5.085328035675867,False
candidate_0581,10.0,1050.0,45.0,50.0,False,True,high,0.21340945090909091,34.68000000000001,0.09,1.95,40.0,0.592409090909091,0.6484915766663173,0.82,0.17499574974545454,34.6,39.8712,0.1215,-5.111011000667156,False
candidate_0582,10.0,1050.0,45.0,50.0,True,False,low,0.18420605236363638,34.50000000000001,0.024,1.7,40.0,0.592409090909091,0.6620242687747036,0.8199999999999997,0.1510489629381818,34.6,39.6912,0.032400000000000005,-5.037912708515416,False
candidate_0583,10.0,1050.0,45.0,50.0,True,False,nominal,0.20217737454545456,34.63000000000001,0.024,1.9,40.0,0.592409090909091,0.6621372404378758,0.82,0.16578544712727272,34.6,39.821200000000005,0.032400000000000005,-5.037617639386975,True
candidate_0584,10.0,1050.0,45.0,50.0,True,False,high,0.21340945090909091,34.80000000000001,0.024,2.15,40.0,0.592409090909091,0.6622836990595611,0.82,0.17499574974545454,34.6,39.991200000000006,0.032400000000000005,-5.063302029316616,True
candidate_0585,10.0,1050.0,45.0,50.0,True,True,low,0.18420605236363638,34.080000000000005,0.024,2.2,40.0,0.592409090909091,0.6616533930857873,0.8199999999999997,0.1510489629381818,34.6,39.2712,0.032400000000000005,-5.002831934479899,False
candidate_0586,10.0,1050.0,45.0,50.0,True,True,nominal,0.20217737454545456,34.21000000000001,0.024,2.4000000000000004,40.0,0.592409090909091,0.6617691610640164,0.82,0.16578544712727272,34.6,39.4012,0.032400000000000005,-5.002532950510378,True
candidate_0587,10.0,1050.0,45.0,50.0,True,True,high,0.21340945090909091,34.38000000000001,0.024,2.6500000000000004,40.0,0.592409090909091,0.6619192289386007,0.82,0.17499574974545454,34.6,39.571200000000005,0.032400000000000005,-5.02821228748596,True
candidate_0588,10.0,1050.0,45.0,100.0,False,False,low,0.18420605236363638,32.3,0.09,1.0,40.0,0.592409090909091,0.6462856396785188,0.8199999999999997,0.1510489629381818,34.6,37.4912,0.1215,-4.673946789250072,False
candidate_0589,10.0,1050.0,45.0,100.0,False,False,nominal,0.20217737454545456,32.43,0.09,1.2,40.0,0.592409090909091,0.6464144918192096,0.82,0.16578544712727272,34.6,37.6212,0.1215,-4.673629487453106,False
candidate_0590,10.0,1050.0,45.0,100.0,False,False,high,0.21340945090909091,32.6,0.09,1.45,40.0,0.592409090909091,0.6465814401685568,0.82,0.17499574974545454,34.6,37.7912,0.1215,-4.69928519176402,False
candidate_0591,10.0,1050.0,45.0,100.0,False,True,low,0.18420605236363638,31.879999999999995,0.09,1.5,40.0,0.592409090909091,0.6458621662040733,0.8199999999999997,0.1510489629381818,34.6,37.0712,0.1215,-4.6389396521142965,False
candidate_0592,10.0,1050.0,45.0,100.0,False,True,nominal,0.20217737454545456,32.01,0.09,1.7,40.0,0.592409090909091,0.6459944288243258,0.82,0.16578544712727272,34.6,37.2012,0.1215,-4.638617575645943,False
candidate_0593,10.0,1050.0,45.0,100.0,False,True,high,0.21340945090909091,32.18,0.09,1.95,40.0,0.592409090909091,0.6461657752164278,0.82,0.17499574974545454,34.6,37.3712,0.1215,-4.664267122697001,False
candidate_0594,10.0,1050.0,45.0,100.0,True,False,low,0.18420605236363638,31.999999999999996,0.024,1.7,40.0,0.592409090909091,0.6596731818181816,0.8199999999999997,0.1510489629381818,34.6,37.1912,0.032400000000000005,-4.591204230254545,False
candidate_0595,10.0,1050.0,45.0,100.0,True,False,nominal,0.20217737454545456,32.13,0.024,1.9,40.0,0.592409090909091,0.6598044563279857,0.82,0.16578544712727272,34.6,37.321200000000005,0.032400000000000005,-4.5908835371408205,True
candidate_0596,10.0,1050.0,45.0,100.0,True,False,high,0.21340945090909091,32.300000000000004,0.024,2.15,40.0,0.592409090909091,0.6599745285674079,0.82,0.17499574974545454,34.6,37.491200000000006,0.032400000000000005,-4.61653486800563,True
candidate_0597,10.0,1050.0,45.0,100.0,True,True,low,0.18420605236363638,31.579999999999995,0.024,2.2,40.0,0.592409090909091,0.6592416777016523,0.8199999999999997,0.1510489629381818,34.6,36.7712,0.032400000000000005,-4.556208336017686,False
candidate_0598,10.0,1050.0,45.0,100.0,True,True,nominal,0.20217737454545456,31.71,0.024,2.4000000000000004,40.0,0.592409090909091,0.6593764599638772,0.82,0.16578544712727272,34.6,36.9012,0.032400000000000005,-4.555882732050572,True
candidate_0599,10.0,1050.0,45.0,100.0,True,True,high,0.21340945090909091,31.880000000000003,0.024,2.6500000000000004,40.0,0.592409090909091,0.6595510550929622,0.82,0.17499574974545454,34.6,37.071200000000005,0.032400000000000005,-4.581527730869853,True
candidate_0600,10.0,1050.0,45.0,200.0,False,False,low,0.1588560398961039,31.049999999999997,0.09,1.0,40.0,0.5108831168831169,0.6449916117698726,0.82,0.13026195271480517,34.6,36.2412,0.1215,-4.5065284557507495,False
candidate_0601,10.0,1050.0,45.0,200.0,False,False,nominal,0.17435419012987013,31.18,0.09,1.2,40.0,0.5108831168831169,0.6451310248087028,0.82,0.1429704359064935,34.6,36.3712,0.1215,-4.511637346982102,False
candidate_0602,10.0,1050.0,45.0,200.0,False,False,high,0.18404053402597403,31.349999999999998,0.09,1.45,40.0,0.5108831168831169,0.6453115895800106,0.8199999999999998,0.15091323790129868,34.6,36.5412,0.1215,-4.540674599730842,False
candidate_0603,10.0,1050.0,45.0,200.0,False,True,low,0.1588560398961039,30.629999999999995,0.09,1.5,40.0,0.5108831168831169,0.6445331127138179,0.82,0.13026195271480517,34.6,35.8212,0.1215,-4.471570354429225,False
candidate_0604,10.0,1050.0,45.0,200.0,False,True,nominal,0.17435419012987013,30.759999999999998,0.09,1.7,40.0,0.5108831168831169,0.6446763670515296,0.82,0.1429704359064935,34.6,35.9512,0.1215,-4.476673867842144,False
candidate_0605,10.0,1050.0,45.0,200.0,False,True,high,0.18404053402597403,30.929999999999996,0.09,1.95,40.0,0.5108831168831169,0.6448618826480126,0.8199999999999998,0.15091323790129868,34.6,36.1212,0.1215,-4.505704189435638,False
candidate_0606,10.0,1050.0,45.0,200.0,True,False,low,0.1588560398961039,30.749999999999996,0.024,1.7,40.0,0.5108831168831169,0.6583542793791575,0.82,0.13026195271480517,34.6,35.9412,0.032400000000000005,-4.4238207210977505,False
candidate_0607,10.0,1050.0,45.0,200.0,True,False,nominal,0.17435419012987013,30.88,0.024,1.9,40.0,0.5108831168831169,0.6584964201601506,0.82,0.1429704359064935,34.6,36.071200000000005,0.032400000000000005,-4.428925793490075,False
candidate_0608,10.0,1050.0,45.0,200.0,True,False,high,0.18404053402597403,31.049999999999997,0.024,2.15,40.0,0.5108831168831169,0.6586805006587615,0.8199999999999998,0.15091323790129868,34.6,36.241200000000006,0.032400000000000005,-4.457958124220591,False
candidate_0609,10.0,1050.0,45.0,200.0,True,True,low,0.1588560398961039,30.329999999999995,0.024,2.2,40.0,0.5108831168831169,0.6578867278122471,0.82,0.13026195271480517,34.6,35.5212,0.032400000000000005,-4.388875293291425,False
candidate_0610,10.0,1050.0,45.0,200.0,True,True,nominal,0.17435419012987013,30.459999999999997,0.024,2.4000000000000004,40.0,0.5108831168831169,0.6580328239718258,0.82,0.1429704359064935,34.6,35.6512,0.032400000000000005,-4.393974828153729,False
candidate_0611,10.0,1050.0,45.0,200.0,True,True,high,0.18404053402597403,30.629999999999995,0.024,2.6500000000000004,40.0,0.5108831168831169,0.6582220016027067,0.8199999999999998,0.15091323790129868,34.6,35.821200000000005,0.032400000000000005,-4.423000022899067,False
candidate_0612,10.0,1050.0,60.0,50.0,False,False,low,0.21969606981818182,35.07,0.09,1.0,40.0,0.7065454545454546,0.6488245025101314,0.8199999999999998,0.18015077725090906,34.6,40.261199999999995,0.1215,-5.0909143428858155,False
candidate_0613,10.0,1050.0,60.0,50.0,False,False,nominal,0.24112983272727273,35.2,0.09,1.2,40.0,0.7065454545454546,0.6489338383838383,0.8199999999999998,0.1977264628363636,34.6,40.3912,0.1215,-5.083006994262627,False
candidate_0614,10.0,1050.0,60.0,50.0,False,False,high,0.2545259345454545,35.370000000000005,0.09,1.45,40.0,0.7065454545454546,0.649075603361863,0.82,0.2087112663272727,34.6,40.5612,0.1215,-5.103937099293392,False
candidate_0615,10.0,1050.0,60.0,50.0,False,True,low,0.21969606981818182,34.65,0.09,1.5,40.0,0.7065454545454546,0.6484656565656566,0.8199999999999998,0.18015077725090906,34.6,39.84119999999999,0.1215,-5.05581672720808,False
candidate_0616,10.0,1050.0,60.0,50.0,False,True,nominal,0.24112983272727273,34.78,0.09,1.7,40.0,0.7065454545454546,0.6485776540563775,0.8199999999999998,0.1977264628363636,34.6,39.971199999999996,0.1215,-5.047905652321071,False
candidate_0617,10.0,1050.0,60.0,50.0,False,True,high,0.2545259345454545,34.95,0.09,1.95,40.0,0.7065454545454546,0.6487228551610527,0.82,0.2087112663272727,34.6,40.1412,0.1215,-5.0688309467745265,False
candidate_0618,10.0,1050.0,60.0,50.0,True,False,low,0.21969606981818182,34.77,0.024,1.7,40.0,0.7065454545454546,0.6622579574868617,0.8199999999999998,0.18015077725090906,34.6,39.9612,0.032400000000000005,-5.008107505918394,True
candidate_0619,10.0,1050.0,60.0,50.0,True,False,nominal,0.24112983272727273,34.900000000000006,0.024,1.9,40.0,0.7065454545454546,0.6623691846835114,0.8199999999999998,0.1977264628363636,34.6,40.0912,0.032400000000000005,-5.000197509443085,True
candidate_0620,10.0,1050.0,60.0,50.0,True,False,high,0.2545259345454545,35.07000000000001,0.024,2.15,40.0,0.7065454545454546,0.6625133913990202,0.82,0.2087112663272727,34.6,40.2612,0.032400000000000005,-5.021124196041372,True
candidate_0621,10.0,1050.0,60.0,50.0,True,True,low,0.21969606981818182,34.35,0.024,2.2,40.0,0.7065454545454546,0.6618928543072649,0.8199999999999998,0.18015077725090906,34.6,39.541199999999996,0.032400000000000005,-4.97301865036983,True
candidate_0622,10.0,1050.0,60.0,50.0,True,True,nominal,0.24112983272727273,34.480000000000004,0.024,2.4000000000000004,40.0,0.7065454545454546,0.6620068129086691,0.8199999999999998,0.1977264628363636,34.6,39.6712,0.032400000000000005,-4.9651048299278635,True
candidate_0623,10.0,1050.0,60.0,50.0,True,True,high,0.2545259345454545,34.650000000000006,0.024,2.6500000000000004,40.0,0.7065454545454546,0.6621545454545454,0.82,0.2087112663272727,34.6,39.8412,0.032400000000000005,-4.986026580363637,True
candidate_0624,10.0,1050.0,60.0,100.0,False,False,low,0.21969606981818182,32.57,0.09,1.0,40.0,0.7065454545454546,0.6465521053333458,0.8199999999999998,0.18015077725090906,34.6,37.761199999999995,0.1215,-4.644095698933315,False
candidate_0625,10.0,1050.0,60.0,100.0,False,False,nominal,0.24112983272727273,32.7,0.09,1.2,40.0,0.7065454545454546,0.6466788342136967,0.8199999999999998,0.1977264628363636,34.6,37.8912,0.1215,-4.636164000100825,False
candidate_0626,10.0,1050.0,60.0,100.0,False,False,high,0.2545259345454545,32.870000000000005,0.09,1.45,40.0,0.7065454545454546,0.6468430440701509,0.82,0.2087112663272727,34.6,38.0612,0.1215,-4.657062682301789,False
candidate_0627,10.0,1050.0,60.0,100.0,False,True,low,0.21969606981818182,32.15,0.09,1.5,40.0,0.7065454545454546,0.6461356692901017,0.8199999999999998,0.18015077725090906,34.6,37.34119999999999,0.1215,-4.609078709393858,False
candidate_0628,10.0,1050.0,60.0,100.0,False,True,nominal,0.24112983272727273,32.28,0.09,1.7,40.0,0.7065454545454546,0.6462657241560588,0.8199999999999998,0.1977264628363636,34.6,37.471199999999996,0.1215,-4.601142354181517,False
candidate_0629,10.0,1050.0,60.0,100.0,False,True,high,0.2545259345454545,32.45,0.09,1.95,40.0,0.7065454545454546,0.6464342235918508,0.82,0.2087112663272727,34.6,37.6412,0.1215,-4.622035030971409,False
